question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
True,2,0,3960,158,3900,2,50,True,True,False,464,0,3900,0,3637,69,True,True,False,2,214,False,23,550,0,False,26,True,13.04347826,0.6570089,0.5630271,EasyMock to create a partial mock</a> of your sut  mocking the <code>driverManagerGetConnection</code> method.</p>,"NNP TO VB DT JJ NN SYM NN -RRB- IN PRP$ NN , VBG DT -LRB- NN -LRB- , NN -RRB- NN -RRB-",yes
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,404,4245,1507,22607,100,True,True,True,3,1093,False,52,3136,0,True,199,True,3.846153846,0.39735997,0.14155246,https://docs.oracle.com/en/java/javase/18/docs/api/java.base/java/util/Collections.html#unmodifiableList(java.util.List)  rel= noreferrer ><code>Collections.unmodifiableList()</code></a>:</p> <pre><code>List&lt;String&gt; l1 = Collections.unmodifiableList(Arrays.asList(anArrayOfElements)); List&lt;String&gt; l2 = Collections.unmodifiableList(Arrays.asList(&quot;element1&quot;  &quot;element2&quot;)); </code></pre> <p>,"ADD `` NNP SYM `` NNP    -LRB- NNP FW NNP -LRB- NNP NN FW : NNP : NNP SYM NNP NNP -RRB- -RRB- : NNP : NNP : NN SYM FW FW FW : FW : , FW : FW : -RRB- -RRB- : -LRB- FW FW -RRB- -LRB- NN -RRB-",no
True,1,0,287,11,2861,1,0,True,True,False,614,0,2766,95,11,0,True,False,False,1,69,False,28,42,0,False,0,False,0.0,0.74597794,0.74597794,<p>The System Classloader was set as the parent classloader of our custom classloader instead of using the classloader that loaded our classloader class.</p>,NFP -RRB- DT NN NN VBD VBN IN DT NN NN IN PRP$ JJ NN RB IN VBG DT NN WDT VBD PRP$ NN NN -LRB- NN -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,5,5584,25,True,0,False,0.0,0.58966947,0.48042306,class Address implements Serializable {,NN NN VBZ NN .,no
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,1724,5170,0,190899,75,False,True,True,1,508,False,38,2088,0,True,85,True,2.631578947,0.52625203,0.3056027,method  so you can shorten this even further:</p> <pre><code>Database.arrayList.sort((o1  o2) -&gt; o1.getStartDate().compareTo(o2.getStartDate())); </code></pre> <p>,"NN , RB PRP MD VB DT RB JJ HYPH NN -RRB- -LRB- NNP -LRB- ADD FW , CD -RRB- , NNP : NNP -RRB- GW NNP -RRB- -RRB- -RRB- : -LRB- NN NN -RRB- -LRB- NN -RRB-",no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,9,6329,15,False,10,True,11.11111111,0.46521997,0.29477754,However  <code>ArrayLists</code>,"RB , -LRB- NN NNP -LRB- , NN -RRB-",no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,105,1360,0,False,94,True,8.571428571,0.5029341,0.30367422,One of the main benefits of</strong> <code>LinkedList&lt;E&gt;</code></li> <li><code>add(int index  E element)</code> is <em>O(n)</em> (with <em>n/4</em> steps on average)  but <em>O(1)</em> when <code>index = 0</code> or <code>index = list.size() - 1</code> (in this case  you can also use <code>addFirst()</code> and <code>addLast()</code>/<code>add()</code>).,"CD IN DT JJ NNS IN SYM JJ -RRB- -LRB- NNP : NNP -RRB- -LRB- NFP -LRB- NN NN -LRB- NN NN , NNP NN -RRB- SYM NN -RRB- VBZ -LRB- NN NFP NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- , CC -LRB- NN NN -RRB- -LRB- PRP -RRB- WRB -LRB- NN SYM NN NN -RRB- CC -LRB- NN SYM NN -RRB- : CD NFP NN -RRB- -LRB- IN DT NN , PRP MD RB VB -LRB- NNP -LRB- -RRB- -LRB- NN -RRB- CC -LRB- NN -LRB- -RRB- , NN NN -LRB- -RRB- NFP NN -RRB- -RRB- .",yes
True,-1,0,466,294,2888,1,0,True,True,False,213,0,2882,6,294,0,True,True,True,1,211,False,7,804,0,True,0,False,0.0,0.32369545,0.08368469,getTextControl().setEchoChar( * ); },NNP -LRB- -RRB- NNP -RRB- : NFP,no
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,1008,5753,0,69793,70,True,True,True,2,202,True,38,15,0,False,84,True,7.894736842,0.48932812,0.27546462,<pre><code>Element[] array = new Element[] { new Element(1)  new Element(2)  new Element(3) }; </code></pre>,"-LRB- NN -RRB- -LRB- NN -RRB- NN -LRB- -RRB- NN SYM JJ NN -LRB- -RRB- : JJ NNP -LRB- CD -RRB- , JJ NN -LRB- CD -RRB- , JJ NN -LRB- CD -RRB- CD : ADD NN -RRB-",no
True,0,0,1651,13,2651,1,0,True,True,False,110,0,2651,0,658,0,True,True,False,1,141,False,18,287,0,False,0,False,0.0,0.86042625,0.7559026,Values are clamped to this range internally so values outside this range will have no additional effect.,NNS VBP VBN IN DT NN RB RB NNS IN DT NN MD VB DT JJ NN .,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,124,5648,0,108341,40,True,False,True,1,197,False,35,527,0,False,0,False,5.714285714,0.90949297,0.7581823,By being able to serialize any object it has a reference to  a class can access data it would not normally be able to (by parsing the resultant byte data).</p>,"IN VBG JJ TO VB DT NN PRP VBZ DT NN IN , DT NN MD VB NNS PRP MD RB RB VB JJ TO -LRB- IN VBG DT JJ NN NNS -RRB- . NN",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,33,5385,319,331,0,False,False,False,4,49,False,9,72,0,False,0,False,11.11111111,0.71045744,0.5784168,You can set an image into a Jlabel.,PRP MD VB DT NN IN DT NN .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,18,6072,0,False,0,False,0.0,0.8796183,0.7404199,Also  if you have large lists  keep in mind that memory usage is also different.,"RB , IN PRP VBP JJ NNS , VB IN NN IN NN NN VBZ RB JJ .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,29,7015,0,False,0,False,6.896551724,0.8910096,0.77586883,The Node is a wrapper for two components : a value of type T [accepted through generics] and another reference to the Node linked to it.,DT NN VBZ DT NN IN CD NNS : DT NN IN NN NN -LRB- VBN IN NNS -RRB- CC DT NN IN DT NN VBN IN PRP .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,41,4122,1416,14190,62,True,True,True,2,733,False,21,981,0,False,0,False,4.761904762,0.89214987,0.7297365,While working with Externalizable we should remember that the default constructer should be public else the code will throw exception.,IN VBG IN JJ PRP MD VB IN DT NN NN MD VB JJ JJ DT NN MD VB NN .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,28,7578,0,False,0,False,0.0,0.9004835,0.7665455,The elements are then copied from previous array to new one and the elements that are to be added are also placed at the specified indices.</p>,DT NNS VBP RB VBN IN JJ NN IN JJ NN CC DT NNS WDT VBP TO VB VBN VBP RB VBN IN DT VBN NNS . NN,yes
True,-1,0,194,1,4011,1,0,True,True,True,426,5,4011,0,284869,100,True,True,True,1,363,False,25,1309,22,False,0,False,8.0,0.7530148,0.6315858,Right now  I have the JPanel with JButtons added to a JFrame  but I want it on a JPanel with other JPanels.,"RB RB , PRP VBP DT NN IN NNPS VBN IN DT NN , CC PRP VBP PRP IN DT NN IN JJ NNS .",no
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,49,3818,1934,6948,79,True,True,True,10,392,True,45,1135,11,False,158,True,6.666666667,0.60320246,0.32531354,<pre><code>ArrayList&lt;Element&gt; list = new ArrayList&lt;Element&gt;(myArray.length); // you know the initial capacity for (Element element : myArray) { list.add(element); } </code></pre>,"-LRB- NN -RRB- -LRB- NN -RRB- NN : NN : NN SYM JJ NNP : NNP : -LRB- NNP -RRB- : SYM PRP VBP DT JJ NN IN -LRB- NN NN : NN -RRB- NFP NN -LRB- NN -RRB- : NN , NN NN -RRB-",no
True,1,0,2408,412,2671,2,100,True,True,True,102,5,2662,8,33876,0,True,False,True,1,338,False,16,553,0,False,0,False,0.0,0.7486841,0.7486841,<p>In both cases  the permissions are granted via the ProtectionDomain passed to ClassLoader.,"NN IN DT NNS , DT NNS VBP VBN IN DT NNP VBD IN NNP .",yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,10,2957,2213,3068,59,True,True,True,10,197,False,19,222,0,False,0,False,5.263157895,0.48561367,0.24178685,@Override public int compareTo(NewspaperClass another) { return name.compareTo(another.name); } } </code></pre>,NFP VB JJ NN NN NN DT -RRB- -LRB- NN ADD ADD -RRB- : SYM : ADD NN -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,24,3944,0,False,0,False,0.0,0.90095675,0.7522555,When an Externalizable object is reconstructed  an instance is created using the public no-arg constructor  then the readExternal method called.,"WRB DT JJ NN VBZ VBN , DT NN VBZ VBN VBG DT JJ DT NN NN , RB DT JJ NN VBN .",yes
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,114,2997,2755,47475,100,True,True,True,7,294,False,18,258,0,True,4,True,16.66666667,0.7494445,0.642547,static factory method in order to create a <code>List</code> literal.,"JJ NN NN IN NN TO VB DT -LRB- NN -RRB- NN -LRB- , NN -RRB- JJ .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,30,3822,0,False,0,False,3.333333333,0.9454596,0.802633,In other words  you can walk the list forwards or backwards  but finding a position in the list takes time proportional to the size of the list.,"IN JJ NNS , PRP MD VB DT NN NNS CC RB , CC VBG DT NN IN DT NN VBZ NN JJ IN DT NN IN DT NN .",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,7,5538,0,27154,0,True,False,True,6,208,False,37,474,0,False,0,False,0.0,0.872196,0.7228928,<p>Externalization give the producer of the object stream complete control over the precise class meta-data (if any) beyond the minimal required identification of the class (e.g. its name).,-LRB- NN NN VB DT NN IN DT NN NN JJ NN IN DT JJ NN NN HYPH NNS -LRB- IN DT -RRB- IN DT JJ VBN NN IN DT NN -LRB- FW PRP VBZ NN -RRB- .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,124,5648,0,108341,40,True,False,True,1,197,False,21,688,0,False,0,False,0.0,0.8183655,0.69517606,<p>There are other issues  such as the serialized form of inner classes not being well defined.</p>,"NN EX VBP JJ NNS , JJ IN DT VBN NN IN JJ NNS RB VBG RB VBN -LRB- NN -RRB-",yes
True,34,0,9152,10265,5008,3,96,True,True,True,1293,7,4696,312,726,0,True,True,False,2,371,False,47,1539,0,False,0,False,2.127659574,0.8435837,0.79034233,<p>If you want to allow access to certain libraries  you will quickly realize that they have not been written with a Security Manager in mind and don t handle one very gracefully  and finding out which permissions they need can be quite tricky.,"NFP -RRB- IN PRP VBP TO VB NN IN JJ NNS , PRP MD RB VB IN PRP VBP RB VBN VBN IN DT NN NN IN NN CC VBP RB VB CD RB RB , CC VBG RP WDT NNS PRP VBP MD VB RB JJ .",yes
True,2,0,754,401,3947,1,0,True,True,False,393,2,3947,0,346315,60,True,True,True,1,233,False,40,0,0,False,16,True,7.5,0.6903769,0.5804444,<p>Only <code>AWTEvent</code> objects are processed from the context of the Event Dispatching Thread  all other types of events are generally raised manually (generally using a <code>for-loop</code>,"NN RB -LRB- NN NFP NN -RRB- NNS VBP VBN IN DT NN IN DT NN NN NN , DT JJ NNS IN NNS VBP RB VBN RB -LRB- RB VBG DT -LRB- NN HYPH NN -LRB- , NN -RRB-",yes
True,0,0,1401,23504,4091,1,89,True,True,True,217,5,4091,0,687195,100,True,False,True,1,82,False,11,25,0,False,0,False,9.090909091,0.8409294,0.64738315,It s a pure utility class  with only static methods.,"PRP VBZ DT JJ NN NN , IN RB JJ NNS .",no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,61,4667,1028,2115,0,True,True,True,9,1309,False,13,2721,8,False,0,False,0.0,0.6726074,0.552288,//Note: ArrayList is 9 times faster than LinkedList for add sequentially,SYM NN : NNP VBZ CD NNS JJR IN NN IN VB RB,yes
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,13,1463,0,True,0,False,7.692307692,0.88869506,0.7197773,object holds the credentials needed to get a connection to the database.,NN VBZ DT NNS VBN TO VB DT NN IN DT NN .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,1,5648,0,1046,0,True,False,True,8,102,False,27,0,69,False,0,False,3.703703704,0.88742876,0.7334505,<p>Having to state explicitely that instances of a certain class are Serializable the language forces you to think about if you you should allow that.,NN VBG TO VB RB IN NNS IN DT JJ NN VBP NN DT NN VBZ PRP TO VB IN IN PRP PRP MD VB DT .,yes
True,1,0,2408,412,2671,2,100,True,True,True,102,5,2662,8,33876,0,True,False,True,1,338,False,31,1601,0,False,0,False,3.225806452,0.7835048,0.7835048,In practice  most ClassLoader implementations have a predefined classpath  so they can easily create and store the ProtectionDomain themselves  so the class itself isn t particularly useful.</p>,"IN NN , JJS NN NNS VBP DT JJ NN , RB PRP MD RB VB CC VB DT NNP PRP , RB DT NN PRP VBZ RB RB JJ . -RRB-",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,41,4936,768,577,75,True,True,True,3,111,False,13,416,0,False,0,False,0.0,0.7601216,0.65904444,It gets file without having to have the correct relative filepath.</p>,PRP VBZ NN IN VBG TO VB DT JJ JJ NN . NN,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,2366,4846,855,30853,100,True,True,True,3,248,False,14,1128,0,False,0,False,0.0,0.64950514,0.43105212,Jacob</a>  who once pointed me to the said article.</p>,"NNP NNP , WP RB VBD PRP IN DT VBN NN -LRB- NN -RRB-",no
True,-1,0,194,1,4011,1,0,True,True,True,426,5,4011,0,284869,100,True,True,True,1,363,False,37,1075,0,True,0,False,2.702702703,0.186169,0.11460568,public static void main(String[] args) { SwingUtilities.invokeLater(new Runnable() { public void run() { createAndShowGui(); } }); } } </code></pre>,"JJ JJ NN JJ -LRB- NN -LRB- -RRB- NN -RRB- , NNP -LRB- JJ NN -LRB- -RRB- : JJ NN NN -LRB- -RRB- -LRB- NNP -RRB- : NN LS -RRB- : NFP . , NN NN -RRB-",no
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,45,5170,0,13044,91,True,True,False,5,210,False,31,924,0,False,0,True,6.451612903,0.53078276,0.36607355,<p>The <a href= http://java.sun.com/javase/6/docs/api/java/util/Collections.html  rel= noreferrer >Collections</a> class contains a number of these useful  common tools.</p>,"-LRB- NN DT -LRB- DT NN SYM `` ADD    NN `` NN    -RRB- NNS , NN NN VBZ DT NN IN DT JJ , JJ NNS , NN -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,41,4122,1416,14190,62,True,True,True,2,733,False,84,2462,0,False,0,False,0.0,0.57738966,0.091934405,System.out.println(&quot;***********************************************************************&quot;); ObjectInputStream ois = new ObjectInputStream(new FileInputStream(&quot;/Users/Desktop/files/temp1.txt&quot;)); MyExternalizable mm = (MyExternalizable)ois.readObject(); mm.toString(); System.out.println(mm.toString()); } catch (ClassNotFoundException ex) { Logger.getLogger(MyExternalizable.class.getName()).log(Level.SEVERE  null  ex); } catch(IOException ex) { Logger.getLogger(MyExternalizable.class.getName()).log(Level.,"NNP -LRB- FW FW FW : -RRB- : NNP NNP SYM JJ NNP -LRB- JJ NNP -LRB- FW , NNP NNP : -RRB- -RRB- : NNP NN SYM -LRB- NNP -RRB- NNP -LRB- -RRB- : NNP -LRB- -RRB- : NNP NNP -LRB- -RRB- -RRB- : SYM NN -LRB- NNP NNP -RRB- : NNP -LRB- NNP -LRB- -RRB- -RRB- NNP -LRB- NNP , JJ , FW -RRB- : NN NN -LRB- NNP NNP -RRB- : NNP -LRB- NNP -LRB- -RRB- -RRB- NN -LRB- NN .",no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,700,4653,1043,8803,91,True,True,True,2,642,False,39,803,0,False,0,False,0.0,0.8769641,0.76832443,As CompressedOops is default now from mid JDK6 and up  the values below for 64-bit machines will basically match their 32-bit counterparts  unless of course you specifically turn it off.</p>,"IN NNP VBZ NN RB IN JJ NNP CC RB , DT NNS RB IN CD HYPH NN NNS MD RB VB PRP$ CD HYPH NN NNS , IN IN NN PRP RB VBP PRP RP , NN -RRB-",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,6,5704,0,7101,0,True,True,False,10,337,False,16,513,0,False,0,False,6.25,0.8204326,0.6947218,<p>The code you use to generate the image will be in this class.,NFP -RRB- DT NN PRP VBP TO VB DT NN MD VB IN DT NN .,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,69,4138,0,49883,0,True,True,False,4,615,False,169,1254,44,True,0,False,3.550295858,0.8893177,0.31608453,private static void findRandomWords (Set&lt;String&gt; wordSet) { char[] c = new char[256]; Random r = new Random(); for (long seed0 = 0; seed0 &gt;= 0; seed0++) { for (int sign = -1; sign &lt;= 1; sign += 2) { long seed = seed0 * sign; r.setSeed(seed); int i; for (i = 0; i &lt; c.length; i++) { int n = r.nextInt(27); if (n == 0) break; c[i] = (char)((int) a  + n - 1); } String s = new String(c  0  i); if (wordSet.contains(s)) { System.out.println(s +  :   + seed); wordSet.remove(s); } } } } } </code></pre>,"JJ JJ NN NNP -LRB- NNP : NNP : NNP -RRB- : NN -LRB- -RRB- NN SYM JJ NN -LRB- CD -RRB- : JJ NN SYM JJ NN -LRB- -RRB- : IN -LRB- JJ NN SYM CD : NN NN : SYM CD : NN SYM , IN -LRB- NN NN SYM HYPH CD : NN NN : SYM CD : NN SYM CD -RRB- SYM JJ NN SYM NN NFP NN : NN -LRB- NN -RRB- : NN NN : IN -LRB- NN SYM CD : NN NN : NN : NN , NN CC SYM FW CD -RRB- : IN -LRB- CC SYM CD -RRB- NN : -LRB- CD -RRB- SYM -LRB- NN -RRB- -LRB- -LRB- NN -RRB- `` DT `` SYM NN HYPH CD -RRB- : `` NN POS SYM JJ NNP , CD , CD -RRB- : IN -LRB- NNS -LRB- AFX -RRB- -RRB- -LRB- NNP SYM    : `` SYM NN -RRB- : NN -RRB- : NFP `` HYPH HYPH NN HYPH NN NN",no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,12,3747,0,False,0,False,0.0,0.89088964,0.7395523,Programmer has to take care of which objects to be serialized.,NN VBZ TO VB NN IN WDT NNS TO VB VBN .,yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,33,5385,319,331,0,False,False,False,4,49,False,12,108,0,False,0,False,0.0,0.7142788,0.6177044,So  resize the Jlabel then fill it with an image.,"RB , VB DT NN RB VB PRP IN DT NN .",yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,45,5170,0,13044,91,True,True,False,5,210,False,16,491,0,False,0,False,0.0,0.8188318,0.61270076,The second  Comparator  allows you to do what you are asking to do.,"DT JJ , NN , VBZ PRP TO VB WP PRP VBP VBG TO VB .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,61,4667,1028,2115,0,True,True,True,9,1309,False,14,5687,49,False,0,False,0.0,0.655144,0.5658769,//Note: LinkedList is 10 millisecond faster than ArrayList while removing item.,NFP NN : NN VBZ CD NN JJR IN NN IN VBG NN .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,315,5696,0,146990,100,True,True,True,3,193,False,5,26,0,True,0,False,0.0,0.80122566,0.5316271,is what you want.,VBZ WP PRP VBP .,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,22,4139,0,1277,60,True,False,True,8,156,False,25,225,0,False,0,False,4.0,0.795691,0.6129884,<p>The randomSting get the random number in the i position (seed = -229985452) of the  random  sequence.,NFP -RRB- DT NN VB DT JJ NN IN DT NN NN -LRB- NN SYM SYM CD -RRB- IN DT `` JJ    NN .,yes
True,0,0,1651,13,2651,1,0,True,True,False,110,0,2651,0,658,0,True,True,False,1,141,False,21,394,0,False,0,False,0.0,0.72879183,0.68410456,Volume is controlled by attenuation  so values below 1.0 will reduce the sound level accordingly.</p> </blockquote>,"NN VBZ VBN IN NN , RB NNS IN CD MD VB DT NN NN RB -LRB- NN SYM SYM -RRB-",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,6,5704,0,146990,100,True,True,False,9,101,False,14,0,9,False,6,True,7.142857143,0.66297936,0.5986445,<p><code>JPanel</code> is almost always the wrong class to subclass.,"NN NN , NN -RRB- VBZ RB RB DT JJ NN IN NN .",yes
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,33,3873,0,False,10,True,18.18181818,0.72756404,0.6184663,Through JNDI  your app can <strong>ask a directory service to provide a <code>DataSource</code> object</strong> with your necessary connection info.,"IN NNP , PRP$ NN MD -LRB- JJ IN DT NN NN TO VB DT -LRB- NN -RRB- NN -LRB- , NN -RRB- NN SYM JJ -RRB- IN PRP$ JJ NN NN .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,40,3622,0,True,13,True,2.5,0.75386727,0.6385991,<p><code>LinkedList&lt;E&gt;</code> allows for constant-time insertions or removals <em>using iterators</em>  but only sequential access of elements.,"NNS IN DT JJS NN -LRB- NN IN NN -RRB- , NN -LRB- NN NN : NN NN -RRB- VBZ IN JJ HYPH NN NNS CC NNS -LRB- NN NNS , NN , CC RB JJ NN IN NNS .",yes
True,1,0,1271,2611,3789,1,92,True,True,False,176,1,3789,0,1744,0,True,True,True,1,98,False,24,153,0,False,0,False,4.166666667,0.8454431,0.77992296,On some systems (like Windows) you need to add another slash in front on the absolute filename for a valid URL.,IN DT NNS -LRB- IN NNP -RRB- PRP VBP TO VB DT NN IN NN IN DT JJ NN IN DT JJ NN .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,161,4930,765,3944,0,True,False,True,5,519,False,62,675,0,False,0,False,1.612903226,0.86286414,0.7159232,<p>Similarly  you can get better throughput in an app from the default throughput tenured garbage collector  but once you get java apps with 10GB heaps you can wind up locking up the app for 25 seconds during a Full GCs which causes timeouts and failures in SOA apps and blows your SLAs if it occurs too often.,"-LRB- RB , PRP MD VB JJR NN IN DT NN IN DT NN NN VBN NN NN , CC IN PRP VBP NN NNS IN CD NN NNS PRP MD VB RP VBG RP DT NN IN CD NNS IN DT JJ NNS WDT VBZ NNS CC NNS IN NNP NNS CC VBZ PRP$ NNS IN PRP VBZ RB RB .",yes
True,2,0,1021,23,4412,2,0,True,False,False,87,2,4412,0,4684,100,True,True,False,2,90,False,13,310,0,True,0,False,0.0,0.8177408,0.6602332,you get other features such as connection pooling and distributed transactions.</p>,PRP VBP JJ NNS JJ IN NN NN CC VBN NNS . NN,no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,7,99,0,False,0,False,0.0,0.81053686,0.6258148,A Java object is only serializable.,DT NNP NN VBZ RB JJ .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,41,4122,1416,14190,62,True,True,True,2,733,False,43,88,0,False,0,False,4.651162791,0.95136696,0.803918,It uses verbose format to define the whole graph of objects to be stored e.g. suppose you have a linkedList and you code like below  then the default serialization will discover all the objects which are linked and will serialize.,"PRP VBZ JJ NN TO VB DT JJ NN IN NNS TO VB VBN FW VB PRP VBP DT VBN NN CC PRP VBP UH RB , RB DT NN NN MD VB PDT DT NNS WDT VBP VBN CC MD VB .",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,13,4135,4,5304,0,True,True,True,10,174,False,15,797,0,True,0,False,6.666666667,0.77382183,0.3427207,throw new NoSuchElementException( Sorry :/ ); } </code></pre>,"VB JJ NN -LRB- `` JJ SYM    -RRB- : NN , FW NN -RRB-",no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,315,5696,0,146990,100,True,True,True,3,193,False,13,321,0,False,0,False,7.692307692,0.8700522,0.7502831,Any indexed operation requires a traversal  i.e. has O(n) performance.,"DT VBN NN VBZ DT NN , FW VBZ NNP -RRB- NN .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,34,2217,0,False,40,True,11.76470588,0.425879,0.27234334,One of the main benefits of</strong> <code>LinkedList&lt;E&gt;</code></li> <li><code>ListIterator.add(E element)</code> is <em>O(1)</em>. <strong>,CD IN DT JJ NNS IN SYM JJ -RRB- -LRB- NNP : NNP -RRB- -LRB- NFP -LRB- NN ADD NNP NN -RRB- SYM NN -RRB- VBZ -LRB- FW -RRB- ADD NFP -LRB- JJ -RRB-,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,61,4667,1028,2115,0,True,True,True,9,1309,False,3,410,32,False,0,False,0.0,0.47140956,0.23628381,Operation ArrayList LinkedList,NN NN NN,no
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,13,3122,2048,2342,92,True,True,True,9,247,False,5,1197,0,False,0,False,0.0,0.33636636,0.14888081,<p>For Java 8:</p>,NN IN NNP NN -RRB-,no
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,49,3818,1934,6948,79,True,True,True,10,392,False,26,339,0,False,18,True,11.53846154,0.64110124,0.5264111,<p>Fortunately the JDK implementation is fast and <code>Arrays.asList(a[])</code> is very well done.,-LRB- NN RB DT NNP NN VBZ JJ CC -LRB- NN -RRB- NNP -LRB- LS -LRB- -RRB- -RRB- SYM NN -RRB- VBZ RB RB VBN .,yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,551,5182,522,9003,76,True,True,True,1,86,False,15,0,20,False,0,False,0.0,0.6883685,0.61141324,<p>If you are using JPanels  then are probably working with Swing.,"NFP -RRB- IN PRP VBP VBG NNP , RB VBP RB VBG IN NNP .",yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,202,5170,0,29247,67,True,True,False,2,334,False,56,0,0,False,0,False,7.142857143,0.90570444,0.7330757,<p>Classes that has a natural sort order (a class Number  as an example) should implement the Comparable interface  whilst classes that has no natural sort order (a class Chair  as an example) should be provided with a Comparator (or an anonymous Comparator class).</p>,"-LRB- NN NNS WDT VBZ DT JJ NN NN -LRB- DT NN NN , IN DT NN -RRB- MD VB DT JJ NN , IN NNS WDT VBZ DT JJ NN NN -LRB- DT NN NN , IN DT NN -RRB- MD VB VBN IN DT NN -LRB- CC DT JJ NN NN -RRB- . -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,23,5538,0,89279,74,True,False,False,4,100,False,34,88,0,False,0,False,0.0,0.9192276,0.7643935,You may specify in what order or how to handle references and complex data structures  but eventually it comes down to using the default behavior for each primitive data field.</p>,"PRP MD VB IN WDT NN CC WRB TO VB NNS CC JJ NNS NNS , CC RB PRP VBZ RB IN VBG DT NN NN IN DT JJ NNS NN -LRB- NN -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,32,1625,0,False,0,False,6.25,0.8052212,0.6830206,For serializing/deserializing a class  either we can use default writeObject and readObject methods (or) we can overriding writeObject and readObject methods from a class.</li>,"IN NN , VBG DT NN , CC PRP MD VB NN NN CC NN NNS -LRB- CC -RRB- PRP MD VBG NN CC NN NNS IN DT NN HYPH NN -RRB-",yes
