question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,146990,100,True,True,False,9,101,False,32,359,0,False,25,True,3.125,0.64597434,0.5580502,"There's plenty of AWT-era examples of using <code>MediaTracker</code>, <code>ImageObserver</code> and friends, even in the JDK demos.</p>","EX VBZ NN IN NN HYPH NN NNS IN VBG -LRB- NN , NN , -LRB- NN NN -LRB- , NN -RRB- CC NNS , RB IN DT NNP NNS , NN -RRB-",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,15,0,0,False,0,False,6.666666666666667,0.66112673,0.5772239,<p>I'm doing something very similar in a private project I'm working on.,-LRB- NN PRP VBP VBG NN RB JJ IN DT JJ NN PRP VBP VBG IN .,yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,27,73,0,False,0,False,0.0,0.76978457,0.6723039,Thus far I've generated images up to 1024x1024 without any problems (except memory) and can display them very quickly and without any performance problems.,RB RB PRP VBP VBN NNS RB IN CD IN DT NNS -LRB- IN NN -RRB- CC MD VB PRP RB RB CC IN DT NN NNS .,yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,1,229,0,False,0,False,0.0,0.22805679,0.11185295,</p>,NN,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,21,235,34,False,0,False,0.0,0.81170225,0.7191527,<p>Overriding the paint method of JPanel subclass is overkill and requires more work than you need to do.,-LRB- NN VBG DT NN NN IN NN NN VBZ JJ CC VBZ JJR NN IN PRP VBP TO VB .,yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,1,229,0,False,0,False,0.0,0.22805679,0.11185295,</p>,NN,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,10,347,0,False,0,False,0.0,0.44084436,0.31209582,<p>The way I do it is: </p>,NFP -RRB- DT NN PRP VBP PRP VBZ : NN,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,6,376,0,False,0,True,33.33333333333333,0.25081605,0.12522468,<pre><code>,-LRB- NN -RRB- -LRB- NN -RRB-,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,9,387,0,False,0,False,11.11111111111111,0.33382717,0.26790804,"Class MapIcon implements Icon {...}
</code></pre>",NNP NNP VBZ NN NN NFP NNP NN -RRB-,yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,5,438,0,False,0,False,0.0,0.29124746,0.1391885,<p>OR</p>,-LRB- NN -LRB- NN -RRB-,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,6,376,0,False,0,True,33.33333333333333,0.25081605,0.12522468,<pre><code>,-LRB- NN -RRB- -LRB- NN -RRB-,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,9,460,0,False,0,False,11.11111111111111,0.34348798,0.24799955,"Class MapIcon extends ImageIcon {...}
</code></pre>",NNP NNP VBZ NNP NN NFP NNP NN -RRB-,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,16,513,0,False,0,False,6.25,0.8204326,0.6947218,<p>The code you use to generate the image will be in this class.,NFP -RRB- DT NN PRP VBP TO VB DT NN MD VB IN DT NN .,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,22,578,0,False,0,False,4.545454545454546,0.73440945,0.5895543,"I use a BufferedImage to draw onto then when the paintIcon() is called, use g.drawImvge(bufferedImage);","PRP VBP DT NN TO VB IN RB WRB DT NN -LRB- -RRB- VBZ VBN , VB NN -LRB- NN -RRB- :",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,19,682,0,False,0,False,0.0,0.81477517,0.71204793,"This reduces the amount of flashing done while you generate your images, and you can thread it.","DT VBZ DT NN IN NN VBN IN PRP VBP PRP$ NNS , CC PRP MD VB PRP .",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,1,229,0,False,0,False,0.0,0.22805679,0.11185295,</p>,NN,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,9,784,0,False,0,False,0.0,0.39972746,0.19264294,<p>Next I extend JLabel:</p>,NN RB PRP VBP NN : -LRB- NN -RRB-,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,6,376,0,False,0,True,33.33333333333333,0.25081605,0.12522468,<pre><code>,-LRB- NN -RRB- -LRB- NN -RRB-,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,11,825,0,False,0,False,9.090909090909092,0.3694498,0.32480365,"Class MapLabel extends Scrollable, MouseMotionListener {...}
</code></pre>","NNP NNP VBZ NNP , NNP NNP SYM NNP NN -RRB-",no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,31,901,0,False,0,False,3.225806451612903,0.8058497,0.72631615,"<p>This is because I want to put my image on a scroll pane, I.e. display part of the image and have the user scroll around as needed.","NFP -RRB- DT VBZ IN PRP VBP TO VB PRP$ NN IN DT NN NN , FW NN NN IN DT NN CC VB DT NN VB RB IN VBN .",no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,1,229,0,False,0,False,0.0,0.22805679,0.11185295,</p>,NN,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,18,1041,0,False,0,False,5.555555555555555,0.7541579,0.66531825,"<p>So then I use a JScrollPane to hold the MapLabel, which contains only the MapIcon.","NN RB RB PRP VBP DT NNP TO VB DT NNP , WDT VBZ RB DT NNP .",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,1,229,0,False,0,False,0.0,0.22805679,0.11185295,</p>,NN,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,29,1133,0,False,114,True,3.4482758620689653,0.25295347,0.14528315,"<pre><code>MapIcon map = new MapIcon (); 
MapLabel mapLabel = new MapLabel (map);
JScrollPane scrollPane = new JScrollPane();",-LRB- NN NN -RRB- NN NN SYM JJ NNP -LRB- -RRB- : NNP NN SYM JJ NNP -LRB- NN -RRB- : NNP NN SYM JJ NNP -LRB- -RRB- :,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,13,1260,0,True,0,False,7.6923076923076925,0.09001142,0.004794959,"scrollPane.getViewport ().add (mapLabel);
</code></pre>",NNP -LRB- -RRB- . VB -LRB- NN -RRB- : -LRB- ADD NN -RRB-,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,15,1317,0,False,0,False,0.0,0.67383313,0.621959,<p>But for your scenario (just show the whole image every time).,NN CC IN PRP$ NN -LRB- RB VB DT JJ NN DT NN -RRB- .,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,34,1382,40,False,0,False,0.0,0.81512535,0.64751023,"You need to add the MapLabel to the top JPanel, and make sure to size them all to the full size of the image (by overriding the GetPreferredSize()).","PRP VBP TO VB DT NNP IN DT JJ NN , CC VB JJ TO VB PRP DT IN DT JJ NN IN DT NN -LRB- IN VBG DT NNP -LRB- -RRB- -RRB- .",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],6,5704,0,7101,0,True,True,False,10,337,False,1,229,0,False,0,False,0.0,0.22805679,0.11185295,</p>,NN,no
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],274,4856,0,3013,0,True,True,True,1,54,False,18,0,53,False,17,True,11.11111111111111,0.32525924,0.24256554,<p>Set an <code>EmptyBorder</code> around your <code>JPanel</code>.<br>,-LRB- NN VB DT -LRB- NN NFP NN -RRB- IN PRP$ -LRB- NN NFP NN SYM NN -RRB-,yes
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],274,4856,0,3013,0,True,True,True,1,54,False,3,72,0,False,0,False,0.0,0.25972754,0.13237867,Example: </p>,NN : NN,no
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],274,4856,0,3013,0,True,True,True,1,54,True,33,87,11,False,70,True,9.090909090909092,0.2524969,0.16366053,"<pre><code>JPanel p =new JPanel();
p.setBorder(new EmptyBorder(10, 10, 10, 10));
</code></pre>","-LRB- NN -RRB- -LRB- NN -RRB- NN NN SYM JJ NN -LRB- -RRB- : NN -LRB- JJ NNP -LRB- CD , CD , CD , CD -RRB- -RRB- : -LRB- NN NN -RRB-",no
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],4,4856,0,23579,100,True,True,False,2,47,False,15,0,42,False,6,True,13.333333333333334,0.45196366,0.35203344,<p>When you need padding inside the <code>JPanel</code>,"NN WRB PRP VBP NN IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB-",no
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],4,4856,0,23579,100,True,True,False,2,47,False,12,56,0,True,0,False,0.0,0.8143819,0.702852,generally you add padding with the layout manager you are using.,RB PRP VBP NN IN DT NN NN PRP VBP VBG .,yes
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],4,4856,0,23579,100,True,True,False,2,47,False,20,122,65,False,6,True,10.0,0.76089084,0.6493045,There are cases that you can just expand the border of the <code>JPanel</code>.</p>,EX VBP NNS WDT PRP MD RB VB DT NN IN DT -LRB- NN -RRB- NN SYM NN SYM NN,yes
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],3,4856,0,22204,91,True,True,False,3,87,False,18,0,23,False,0,False,0.0,0.6801617,0.61254025,"<p>I will suppose your JPanel contains JTextField, for the sake of the demo.</p>","NN PRP MD VB PRP$ NN VBZ NN , IN DT NN IN DT NN , NN -RRB-",no
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],3,4856,0,22204,91,True,True,False,3,87,False,23,82,0,False,26,True,8.695652173913043,0.29244405,0.22379127,"<p>Those components provides <a href=""http://download.oracle.com/javase/1.5.0/docs/api/javax/swing/text/JTextComponent.html#setMargin%28java.awt.Insets%29"" rel=""nofollow""><code>JTextComponent#setMargin()</code></a>","-LRB- NN DT NNS VBZ -LRB- DT NN SYM `` ADD '' NN `` NN '' , NNP -RRB- -LRB- NN -RRB- -RRB-",no
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],3,4856,0,22204,91,True,True,False,3,87,False,12,297,0,True,0,False,0.0,0.6985093,0.57119983,method which seems to be what you're looking for.</p>,NN WDT VBZ TO VB WP PRP VBP VBG IN -LRB- NN -RRB-,yes
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],3,4856,0,22204,91,True,True,False,3,87,False,34,352,0,False,11,True,2.941176470588235,0.5288361,0.45607877,"<p>If you're looking for an empty border of any size around your text, well, use <a href=""http://download.oracle.com/javase/6/docs/api/javax/swing/border/EmptyBorder.html"" rel=""nofollow""><code>EmptyBorder</code></a></p>","NFP -RRB- IN PRP VBP VBG IN DT JJ NN IN DT NN IN PRP$ NN , UH , VB -LRB- DT NN SYM `` ADD '' FW `` NN '' , NNP , ADD",no
True,126,0,156481,1973,4856,4,20,True,False,True,76,[],1,3189,1667,11,0,False,True,True,4,50,True,50,0,11,False,230,True,6.0,0.25736624,0.15735367,"<pre><code>JPanel p=new JPanel();  
GridBagLayout layout=new GridBagLayout(); 
p.setLayout(layout); 
GridBagConstraints gbc = new GridBagConstraints();
gbc.fill=GridBagConstraints.HORIZONTAL; 
gbc.gridx=0;   
gbc.gridy=0;   
p2.add("""",gbc);
</code></pre>","-LRB- NN -RRB- -LRB- NN -RRB- NN NN NN -LRB- -RRB- : NNP NN SYM JJ NNP -LRB- -RRB- : NNP NN -RRB- : NNP NN SYM JJ NNP -LRB- -RRB- : NNP : NNP : NNP : NNP -LRB- `` `` , NN -RRB- : -LRB- NN NN -RRB-",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],919,5577,0,190899,75,False,True,True,1,267,False,36,0,0,False,20,True,11.11111111111111,0.34638938,0.23502332,"<p>I suggest a <a href=""http://docs.oracle.com/javase/7/docs/api/java/util/LinkedHashMap.html"" rel=""noreferrer""><code>LinkedHashMap</code></a> or a <a href=""http://docs.oracle.com/javase/7/docs/api/java/util/TreeMap.html"" rel=""noreferrer""><code>TreeMap</code></a>.","-LRB- NN PRP VBP DT -LRB- DT NN SYM `` ADD '' NN SYM `` NN '' , ADD -RRB- CC DT -LRB- DT NN SYM `` ADD '' FW SYM `` NN '' NFP ADD",yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],919,5577,0,190899,75,False,True,True,1,267,False,5,265,0,False,13,True,20.0,0.31419146,0.19453974,A <code>LinkedHashMap</code>,DT -LRB- NNP NN -RRB-,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],919,5577,0,190899,75,False,True,True,1,267,False,42,294,0,True,27,True,14.285714285714285,0.63261807,0.5375962,"keeps the keys in the order they were inserted, while a <code>TreeMap</code> is kept sorted via a <code>Comparator</code> or the natural <code>Comparable</code>","VBZ DT NNS IN DT NN PRP VBD VBN , IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB- VBZ VBN VBN IN DT -LRB- NN NN -LRB- , NN -RRB- CC DT JJ -LRB- NN JJ -LRB- , NN -RRB-",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],919,5577,0,190899,75,False,True,True,1,267,False,7,455,0,True,0,False,0.0,0.4505778,0.39157474,"ordering of the keys.</p>
<p>",VBG IN DT NNS . -LRB- NN,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],919,5577,0,190899,75,False,True,True,1,267,False,16,484,0,False,13,True,6.25,0.6653993,0.5964874,"Since it doesn't have to keep the elements sorted, <code>LinkedHashMap</code>","IN PRP VBZ RB VB TO VB DT NNS VBN , -LRB- NNP -LRB- , NN -RRB-",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],919,5577,0,190899,75,False,True,True,1,267,False,73,562,0,True,55,True,8.21917808219178,0.3994801,0.36031178,"should be faster for most cases; <code>TreeMap</code> has <code>O(log n)</code> performance for <code>containsKey</code>, <code>get</code>, <code>put</code>, and <code>remove</code>, according to the Javadocs, while <code>LinkedHashMap</code> is <code>O(1)</code> for each.</p>
<p>","MD VB JJR IN JJS NNS : -LRB- NN NN NFP NN -RRB- VBZ -LRB- NN -RRB- -LRB- NN NN -RRB- NFP NN -RRB- NN IN -LRB- NN , -LRB- NN NN , -LRB- FW NN , CC -LRB- NN -LRB- , NN , VBG IN DT NN , IN -LRB- NN NN -LRB- , NN -RRB- VBZ -LRB- NN -RRB- -LRB- LS -RRB- NFP NN -RRB- IN DT -RRB- -LRB- NN -RRB-",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],919,5577,0,190899,75,False,True,True,1,267,False,58,843,0,False,21,True,6.896551724137931,0.59512424,0.4858697,"If your API that only expects a predictable sort order, as opposed to a specific sort order, consider using the interfaces these two classes implement, <a href=""http://docs.oracle.com/javase/7/docs/api/java/util/NavigableMap.html"" rel=""noreferrer""><code>NavigableMap</code></a> or <a href=""http://docs.oracle.com/javase/7/docs/api/java/util/SortedMap.html"" rel=""noreferrer""><code>SortedMap</code></a>.","IN PRP$ NN WDT RB VBZ DT JJ NN NN , IN VBN IN DT JJ NN NN , VB VBG DT NNS DT CD NNS VBP , -LRB- DT NN SYM `` ADD '' FW SYM `` NN '' , NN CC -LRB- SYM NN SYM `` ADD '' FW SYM `` NN '' NFP ADD NFP",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],919,5577,0,190899,75,False,True,True,1,267,False,30,1245,0,False,0,False,3.333333333333333,0.8244056,0.707398,This will allow you not to leak specific implementations into your API and switch to either of those specific classes or a completely different implementation at will afterwards.</p>,"DT MD VB PRP RB TO VB JJ NNS IN PRP$ NN CC VB IN DT IN DT JJ NNS CC DT RB JJ NN IN NN RB , NN",yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],62,2611,2966,2493,20,True,True,False,2,162,False,36,0,0,False,0,False,0.0,0.7678194,0.58196855,"<p>LinkedHashMap will return the elements in the order they were inserted into the map when you iterate over the keySet(), entrySet() or values() of the map.","-LRB- NN NNP MD VB DT NNS IN DT NN PRP VBD VBN IN DT NN WRB PRP VBP IN DT NN -LRB- -RRB- , NN -LRB- -RRB- CC NNS -LRB- -RRB- IN DT NN .",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],62,2611,2966,2493,20,True,True,False,2,162,False,1,158,0,False,0,False,0.0,0.22805679,0.11185295,</p>,NN,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],62,2611,2966,2493,20,True,True,False,2,162,False,24,164,0,False,62,True,8.333333333333332,0.371634,0.273026,"<pre><code>Map&lt;String, String&gt; map = new LinkedHashMap&lt;String, String&gt;();","-LRB- NN -RRB- -LRB- NN -RRB- NNP : NNP , NNP : NN SYM JJ NNP : NN , NNP : -LRB- -RRB- :",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],62,2611,2966,2493,20,True,True,False,2,162,False,33,251,0,True,0,False,0.0,0.2838558,0.1532518,"map.put(""id"", ""1"");
map.put(""name"", ""rohan"");
map.put(""age"", ""26"");","NN -LRB- `` NN '' , `` CD '' -RRB- : NN -LRB- `` NN '' , `` NNP '' -RRB- : NN -LRB- `` NN '' , `` CD '' -RRB- :",yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],62,2611,2966,2493,20,True,True,False,2,162,False,36,320,0,True,0,False,2.7777777777777777,0.18961766,0.08987825,"for (Map.Entry&lt;String, String&gt; entry : map.entrySet()) {
    System.out.println(entry.getKey() + "" = "" + entry.getValue());
}
</code></pre>","IN -LRB- NNP NNP : NNP , NNP : NN : NNP -LRB- -RRB- -RRB- -LRB- ADD -LRB- NNP -LRB- -RRB- SYM '' SYM '' SYM NNP -LRB- -RRB- -RRB- : NN , NN NN -RRB-",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],62,2611,2966,2493,20,True,True,False,2,162,False,18,467,0,False,0,False,0.0,0.63729215,0.55629736,<p>This will print the elements in the order they were put into the map: </p>,NFP -RRB- DT MD VB DT NNS IN DT NN PRP VBD VBN IN DT NN : NN,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],62,2611,2966,2493,20,True,True,False,2,162,True,14,546,0,False,31,True,7.142857142857142,0.18966843,0.112084925,"<pre><code>id = 1
name = rohan 
age = 26 
</code></pre>",-LRB- NN NN SYM CD NN SYM NN NN SYM CD GW NN -RRB-,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,5,0,0,False,0,True,20.0,0.2794995,0.21766742,<p><strong>,-LRB- NN -LRB- JJ -RRB-,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,10,11,0,False,0,False,10.0,0.49863887,0.4381137,If an immutable map fits your needs</strong>,IN DT JJ NN VBZ PRP$ NNS SYM JJ -RRB-,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,36,56,0,True,0,True,8.333333333333332,0.46032512,0.32480323,"then there is a library by google called <a href=""https://github.com/google/guava"" rel=""noreferrer"">guava</a> (see also <a href=""https://stackoverflow.com/questions/tagged/guava"">guava questions</a>) </p>",RB EX VBZ DT NN IN NNP VBN -LRB- DT NN SYM `` FW '' FW SYM `` NN '' FW -LRB- VB RB -LRB- DT NN SYM `` ADD '' NN NNS NN -RRB- -RRB-,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,38,262,0,False,0,True,5.263157894736842,0.36550856,0.2745052,"<p><a href=""https://github.com/google/guava"" rel=""noreferrer"">Guava</a> provides an <a href=""http://google.github.io/guava/releases/snapshot/api/docs/com/google/common/collect/ImmutableMap.html"" rel=""noreferrer"">ImmutableMap</a> with reliable user-specified iteration order.",-LRB- NN -LRB- NN NN SYM `` FW '' FW SYM `` FW '' -RRB- NNP VBZ DT -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB- NNP -RRB- IN JJ JJ NN NN .,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,26,537,0,False,0,True,3.8461538461538463,0.34802735,0.26495683,"This <a href=""http://google.github.io/guava/releases/snapshot/api/docs/com/google/common/collect/ImmutableMap.html"" rel=""noreferrer"">ImmutableMap</a> has O(1) performance for containsKey, get.","DT -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB- JJ NNP VBZ NN -LRB- LS -RRB- NN IN NNP , VB .",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,8,730,0,False,0,False,0.0,0.79786766,0.66220313,Obviously put and remove are not supported.,RB VBN CC VB VBP RB VBN .,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,1,256,0,False,0,False,0.0,0.22805679,0.11185295,</p>,NN,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,70,780,0,False,0,True,7.142857142857142,0.29642937,0.20842361,"<p><a href=""http://google.github.io/guava/releases/snapshot/api/docs/com/google/common/collect/ImmutableMap.html"" rel=""noreferrer"">ImmutableMap</a> objects are constructed by using either the elegant static convenience methods <a href=""http://google.github.io/guava/releases/snapshot/api/docs/com/google/common/collect/ImmutableMap.html#of--"" rel=""noreferrer"">of()</a> and <a href=""http://google.github.io/guava/releases/snapshot/api/docs/com/google/common/collect/ImmutableMap.html#copyOf-java.util.Map-"" rel=""noreferrer"">copyOf()</a> or a <a href=""http://google.github.io/guava/releases/snapshot/api/docs/com/google/common/collect/ImmutableMap.html#builder--"" rel=""noreferrer"">","-LRB- NN -LRB- NN NN SYM `` ADD '' NN `` NN '' -RRB- NNP NNS VBP VBN IN VBG CC DT JJ JJ NN NNS -LRB- DT NN SYM `` ADD '' NN NN '' NN -LRB- -RRB- , '' CC -LRB- DT NN SYM `` ADD '' FW FW '' FW -LRB- -RRB- , NN CC DT -LRB- DT NN SYM `` ADD '' NN NN '' -RRB-",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],20,5057,519,1677,0,True,False,True,3,199,False,5,1459,0,False,0,False,20.0,0.1790739,0.08362976,Builder</a> object.</p>,NN -LRB- NN -RRB- ADD,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,22,0,0,False,0,True,9.090909090909092,0.4176861,0.35925996,"<p>You can use <strong>LinkedHashMap</strong> to main insertion order in Map</p>
<p>","NN PRP MD VB -LRB- JJ -RRB- NNP -LRB- , JJ -RRB- IN JJ NN NN IN NNP -RRB- -LRB- NN -RRB-",yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,18,84,0,False,0,False,0.0,0.35415345,0.3163638,"The important points about Java LinkedHashMap class are:</p>
<ol>
<li><p>",DT JJ NNS IN NNP NNP NN VBP NN -RRB- -LRB- NN -RRB- -LRB- NNP -RRB- -LRB- NN,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,12,157,0,False,0,False,0.0,0.36657894,0.256649,"It contains only unique elements.</p>
</li>
<li><p>A","PRP VBZ RB JJ NNS -LRB- NN -RRB- -LRB- NNP , NN",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,15,210,0,False,0,False,0.0,0.33965495,0.30673096,"LinkedHashMap contains values based on the key.</p>
</li>
<li><p>",NNP VBZ NNS VBN IN DT NN -LRB- NNP -RRB- -LRB- NNP -RRB- -LRB- NN,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,18,275,0,False,0,False,0.0,0.43938702,0.3927821,"It may have one null key and multiple null values.</p>
</li>
<li><p>",PRP MD VB CD JJ NN CC JJ JJ NNS -LRB- NN -RRB- -LRB- NNP -RRB- -LRB- NN,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,46,343,0,False,74,True,2.1739130434782608,0.43503004,0.39028245,"It is same as HashMap instead maintains insertion order</p>
<pre><code>public class LinkedHashMap&lt;K,V&gt; extends HashMap&lt;K,V&gt; implements Map&lt;K,V&gt; 
</code></pre>
</li>
</ol>
<p>","PRP VBZ JJ IN NNP RB VBZ NN NN -LRB- NN -RRB- -LRB- NNP NNP NN NNP : NNP , NNP : VBZ NNP : NNP , NNP : VBZ NNP : NNP , NNP : GW FW -RRB- FW -RRB- NNP -RRB- -LRB- NN -RRB-",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,26,535,0,False,0,True,3.8461538461538463,0.74848443,0.6580863,But if you want sort values in map using User-defined object or any primitive data type key then you should use <strong>,CC IN PRP VBP NN NNS IN NN VBG NN HYPH VBN NN CC DT JJ NNS NN NN RB PRP MD VB -LRB- JJ -RRB-,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,4,655,0,False,0,False,25.0,0.1790739,0.08362976,TreeMap</strong>,NN -LRB- JJ -RRB-,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],8,2253,3324,81,0,True,True,True,4,181,False,20,672,0,False,0,True,5.0,0.63034075,0.50471944,"For more information, refer <a href=""https://theweblearn.blogspot.in/2018/05/sort-values-by-user-defined-object-in.html"" rel=""noreferrer"">this link</a></p>","IN JJR NN , VB -LRB- DT NN SYM `` ADD '' JJ `` NN '' -RRB- DT NN NN",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],6,5576,0,530813,75,True,True,True,5,72,False,39,0,0,False,20,True,15.384615384615383,0.43181485,0.34894127,<p>You can maintain a <code>Map</code> (for fast lookup) and <code>List</code> (for order) but a <code>LinkedHashMap</code>,"NN PRP MD VB DT -LRB- NN -RRB- NN -LRB- , NN -RRB- -LRB- IN JJ NN -RRB- CC -LRB- NN NN -LRB- , NN -RRB- -LRB- IN NN -RRB- CC DT -LRB- NN NN -LRB- , NN -RRB-",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,[],6,5576,0,530813,75,True,True,True,5,72,False,5,124,0,True,0,False,0.0,0.8406172,0.6448337,may be the simplest.,MD VB DT JJS .,yes
